LAMMPS data file via write_data, version 2 Aug 2023, timestep = 10000002, units = metal

29376 atoms
4 atom types

0 74.08346999999998 xlo xhi
0 74.08346999999998 ylo yhi
0 74.08346999999998 zlo zhi

Masses

1 12.0107
2 1.0079
3 14.0067
4 65.38

Atoms # full

10376 11 2 0 1.7917521847744666 1.4045659853048562 1.0175582875943832 1 1 1
9 11 1 0 0.6787162879534065 1.258816765902381 0.7486934131578664 1 1 1
14142 1890 2 0 3.397969621348153 3.229767422074076 3.0785502876041733 1 1 1
8 11 1 0 0.004775204309112269 0.23489929147272903 0.08357613260299956 1 1 1
8937 4475 1 0 5.188394907210608 0.6196390592085947 1.2932607098487665 1 1 1
15379 2511 2 0 6.423133966035906 3.257717037177329 2.1108254324795865 0 1 1
19304 4475 2 0 4.940986288032761 1.6213464482027007 1.1336053149767338 1 1 1
19303 4475 2 0 6.367435981445496 0.059038891444032515 3.0188732067012864 1 1 1
19463 4552 2 0 9.644322750105532 3.1037183577665663 1.8230943108037723 0 0 0
28918 3798 4 0 12.841846389692579 2.1735237339626483 0.6203580221720841 0 0 1
7873 3945 1 0 12.718365393665778 1.2106675121149806 3.3115476430227204 0 1 1
25985 3945 3 0 13.622929437454355 1.3094652231209665 2.2797563415668805 0 1 1
7874 3945 1 0 14.09584015339095 0.03224393411666426 2.070968722137991 0 1 1
19126 4384 2 0 16.67299406625596 2.732212396639113 3.559752256172212 0 1 0
6517 3261 1 0 19.864425825959124 1.3857702552837594 3.031478176917323 0 1 0
25082 3261 3 0 18.981591713986877 2.3127645672719126 3.3333990399909403 0 1 0
25081 3261 3 0 21.098820964645803 1.9375870246898756 2.5089734540644275 0 1 0
6518 3261 1 0 20.782801499350487 3.2952579113030396 2.4334633611097742 0 1 0
16887 3261 2 0 19.71517303962713 0.3114372524685223 2.9434090661991292 0 1 0
6519 3261 1 0 19.58002032953224 3.4930770736416576 2.966145670035334 0 1 0
24640 2928 3 0 24.376763683302507 1.6110731098228883 2.9985715116915657 0 0 1
5854 2928 1 0 24.799756691737297 2.8162214236441785 3.5350930857511997 0 0 1
5856 2928 1 0 25.497024157296927 0.7608639668243184 2.9951456810836845 0 0 1
28665 3049 4 0 22.608765874059884 0.6875517109908565 2.4663340776406883 0 0 0
20315 4980 2 0 25.363791511395746 0.06135541705345292 0.43872147186212296 0 0 0
11970 806 2 0 28.282322556032 2.2943186714080896 0.6366475958255933 0 0 1
1600 806 1 0 27.778537203432883 3.14170876101427 0.22948497101850762 0 0 1
5855 2928 1 0 26.58231015678174 1.526546866887258 3.5227946096162412 0 0 1
659 332 1 0 32.509833923809424 1.693411793882433 0.3062483593569567 0 1 1
660 332 1 0 32.193724921300756 0.42637791458831487 0.5963349567251015 0 1 1
11026 332 2 0 31.993210938175316 2.584252981185486 0.5693406078227525 0 1 1
11027 332 2 0 31.516047294409873 0.04296301199750019 1.2761599365160237 0 1 1
2425 1217 1 0 0.03799802053866559 6.191303582309029 3.261455722753567 0 0 1
5013 2511 1 0 6.106022703511724 4.972924609901597 0.6415194710270953 0 1 1
24077 2511 3 0 5.54653444628416 5.128939022865239 2.8435447229650634 0 1 1
5012 2511 1 0 6.235167669532184 4.283761708127045 1.8222003624535432 0 1 1
5011 2511 1 0 5.194694670742948 6.173809350216743 2.2110062448428067 0 1 1
24078 2511 3 0 5.403123654186629 6.1523590705489255 0.8652163784495599 0 1 1
17346 3494 2 0 7.6857760954700325 6.789797170762199 0.8673902755372325 1 0 1
19462 4552 2 0 9.200379966681998 5.650946496738317 2.317009301219566 0 0 0
9095 4552 1 0 10.052412682260313 5.24854719322299 1.8989032189652844 0 0 0
9096 4552 1 0 10.387144443335412 3.9200920826582353 1.771975477254993 0 0 0
26799 4552 3 0 11.0638718694084 5.926010119502238 1.3373635246348134 0 0 0
9094 4552 1 0 12.021933982933685 5.0510103087493645 1.0459469327131719 0 0 0
26800 4552 3 0 11.627861855437402 3.738165996757462 1.3015736335794903 0 0 0
19464 4552 2 0 12.968002565917834 5.529038639979862 0.8135892574673429 0 0 0
5900 2951 1 0 16.867563166261718 5.391944780124051 0.7894718998616383 0 0 1
5901 2951 1 0 16.116722009425654 5.909193879779079 1.76667272283332 0 0 1
16267 2951 2 0 17.535473570008474 4.517658625349714 0.8086925271532266 0 0 1
16268 2951 2 0 15.935488570532359 5.772048903300044 2.8460659059995095 0 0 1
16885 3261 2 0 21.406879714594705 3.9136005543539056 1.8202292800400712 0 1 0
16886 3261 2 0 19.041546019058856 4.475570236006973 2.973401677724354 0 1 0
14662 2152 2 0 19.508601039758407 4.47344897933508 0.12047897264017138 0 0 1
16224 2928 2 0 24.17515319384367 3.6570977755629976 3.6392132644452886 0 0 1
5143 2579 1 0 24.707653278932792 6.849614808195185 3.122515008202856 0 0 0
24165 2579 3 0 25.595600279392773 5.992691633447834 3.6978234261891587 0 0 0
28128 1424 4 0 26.884730089300167 4.387750234082724 3.044016743908755 0 0 0
21803 806 3 0 27.207755919878302 4.201788127537414 0.8707063160666024 0 0 1
21530 597 3 0 28.797769976928407 4.699585405354096 3.6362285277388793 0 0 1
11968 806 2 0 26.686121568312426 6.019873579843412 0.09015459317402019 0 0 1
5606 2805 1 0 33.235266482831456 5.607469076325247 0.1073326172251825 0 0 1
